Year,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Source,FootNote,Age,Nature,Sex,Units,Reporting Type,Type,ISOalpha3,SeriesCode,series,Value
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",554,New Zealand,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NZL,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",554,New Zealand,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NZL,FB_BNK_ACCSS,ts_account_urban,
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",558,Nicaragua,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NIC,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",558,Nicaragua,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NIC,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",558,Nicaragua,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NIC,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",558,Nicaragua,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NIC,FB_BNK_ACCSS,ts_account_urban,32.99551
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",562,Niger,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NER,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",562,Niger,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NER,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",562,Niger,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NER,FB_BNK_ACCSS,ts_account_urban,
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",566,Nigeria,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NGA,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",566,Nigeria,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NGA,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",566,Nigeria,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NGA,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",566,Nigeria,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NGA,FB_BNK_ACCSS,ts_account_urban,53.98778
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",807,North Macedonia,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,MKD,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",807,North Macedonia,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,MKD,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",807,North Macedonia,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,MKD,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",807,North Macedonia,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,MKD,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",578,Norway,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NOR,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",578,Norway,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NOR,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",578,Norway,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,NOR,FB_BNK_ACCSS,ts_account_urban,
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",512,Oman,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,OMN,FB_BNK_ACCSS,ts_account_urban,
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",586,Pakistan,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAK,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",586,Pakistan,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAK,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",586,Pakistan,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAK,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",586,Pakistan,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAK,FB_BNK_ACCSS,ts_account_urban,24.51193
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",591,Panama,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAN,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",591,Panama,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAN,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",591,Panama,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAN,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",591,Panama,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PAN,FB_BNK_ACCSS,ts_account_urban,48.44725
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",600,Paraguay,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PRY,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",600,Paraguay,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PRY,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",600,Paraguay,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PRY,FB_BNK_ACCSS,ts_account_urban,60.12706
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",604,Peru,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PER,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",604,Peru,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PER,FB_BNK_ACCSS,ts_account_urban,
2017,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",604,Peru,2017,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PER,FB_BNK_ACCSS,ts_account_urban,
2021,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",604,Peru,2021,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PER,FB_BNK_ACCSS,ts_account_urban,60.26207
2011,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",608,Philippines,2011,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PHL,FB_BNK_ACCSS,ts_account_urban,
2014,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",608,Philippines,2014,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,15+,G,BOTHSEX,PERCENT,G,Country,PHL,FB_BNK_ACCSS,ts_account_urban,
